time,R,H,I,E,S
19.244624,947,1,396,828,7828
19.245607,948,1,395,828,7828
19.253524,948,1,395,829,7827
19.255647,948,1,396,828,7827
19.258341,948,1,397,827,7827
19.259295,948,1,398,826,7827
19.259409,948,1,398,827,7826
19.263059,948,1,399,826,7826
19.271417,949,1,398,826,7826
19.271633,950,1,397,826,7826
19.275224,951,1,396,826,7826
19.276816,951,1,397,825,7826
19.279090,951,1,397,826,7825
19.279595,951,1,398,825,7825
19.279711,951,1,398,826,7824
19.279862,952,1,397,826,7824
19.282162,953,1,396,826,7824
19.282560,953,1,397,825,7824
19.286719,953,1,397,826,7823
19.291458,953,1,397,827,7822
19.292176,953,1,397,828,7821
19.292339,953,1,397,829,7820
19.293493,953,1,398,828,7820
19.296000,954,1,397,828,7820
19.296726,954,1,397,829,7819
19.296803,954,1,397,830,7818
19.297902,954,1,397,831,7817
19.302264,954,1,397,832,7816
19.307542,955,1,396,832,7816
19.309531,956,1,395,832,7816
19.315278,956,1,396,831,7816
19.317520,956,1,397,830,7816
19.317930,956,1,397,831,7815
19.322844,956,1,397,832,7814
19.326309,957,1,396,832,7814
19.327144,958,1,395,832,7814
19.328603,958,1,396,831,7814
19.331888,958,1,396,832,7813
19.336263,958,1,397,831,7813
19.337553,959,1,396,831,7813
19.338034,959,1,396,832,7812
19.339360,959,1,396,833,7811
19.342760,960,1,395,833,7811
19.343792,960,1,395,834,7810
19.345626,960,1,396,833,7810
19.346803,960,1,397,832,7810
19.347162,960,1,397,833,7809
19.348408,960,1,398,832,7809
19.349686,961,1,397,832,7809
19.351712,961,1,397,833,7808
19.352625,961,1,398,832,7808
19.353602,961,1,399,831,7808
19.354092,961,1,399,832,7807
19.355058,961,1,400,831,7807
19.355924,962,1,399,831,7807
19.357805,962,1,399,832,7806
19.359178,962,1,400,831,7806
19.360819,962,1,400,832,7805
19.363381,962,1,401,831,7805
19.364083,962,1,401,832,7804
19.366224,963,1,400,832,7804
19.372408,963,1,400,833,7803
19.372610,963,1,401,832,7803
19.372710,963,1,401,833,7802
19.372836,963,1,401,834,7801
19.375246,964,1,400,834,7801
19.376679,964,1,401,833,7801
19.376959,965,1,400,833,7801
19.377654,966,1,399,833,7801
19.377738,966,1,400,832,7801
19.378399,966,1,400,833,7800
19.380524,966,1,401,832,7800
19.384348,966,1,401,833,7799
19.389108,966,1,402,832,7799
19.389521,966,1,403,831,7799
19.390115,966,1,404,830,7799
19.390370,966,1,404,831,7798
19.391203,967,1,403,831,7798
19.392905,968,1,402,831,7798
19.393165,968,1,402,832,7797
19.393753,968,1,402,833,7796
19.395385,969,1,401,833,7796
19.397018,969,1,402,832,7796
19.399662,969,1,403,831,7796
19.400085,969,1,404,830,7796
19.406437,969,1,405,829,7796
19.406668,969,1,405,830,7795
19.406716,969,1,406,829,7795
19.410173,969,1,407,828,7795
19.411766,969,1,408,827,7795
19.413000,969,1,408,828,7794
19.417536,969,1,408,829,7793
19.422268,970,1,407,829,7793
19.424205,970,1,407,830,7792
19.427492,970,1,408,829,7792
19.427887,970,1,408,830,7791
19.428929,970,1,409,829,7791
19.433719,970,1,410,828,7791
19.434592,970,1,410,829,7790
19.438770,970,1,411,828,7790
19.443868,970,1,411,829,7789
19.444476,970,1,411,830,7788
19.446032,971,1,410,830,7788
19.450528,971,1,410,831,7787
19.452299,972,1,409,831,7787
19.453683,972,1,409,832,7786
19.460686,972,1,409,833,7785
19.461082,972,1,409,834,7784
19.465155,973,1,408,834,7784
19.467601,973,1,408,835,7783
19.468487,973,1,408,836,7782
19.468554,973,1,408,837,7781
19.470956,973,1,408,838,7780
19.474527,973,1,408,839,7779
19.474584,974,1,407,839,7779
19.477847,974,1,407,840,7778
19.479231,974,1,407,841,7777
19.486555,974,1,407,842,7776
19.487758,974,1,407,843,7775
19.489662,974,1,408,842,7775
19.490939,974,1,409,841,7775
19.492885,975,1,408,841,7775
19.493618,975,1,409,840,7775
19.503249,975,1,410,839,7775
19.504132,975,1,410,840,7774
19.504545,975,1,410,841,7773
19.505327,975,1,410,842,7772
19.505961,975,1,410,843,7771
19.509260,975,1,411,842,7771
19.510670,975,1,411,843,7770
19.511077,975,1,411,844,7769
19.511444,976,1,410,844,7769
19.512082,976,1,410,845,7768
19.512530,977,1,409,845,7768
19.513636,977,1,409,846,7767
19.514229,977,1,409,847,7766
19.515491,977,1,409,848,7765
19.515748,977,1,409,849,7764
19.521826,977,1,409,850,7763
19.522977,977,1,409,851,7762
19.529451,977,1,409,852,7761
19.529895,977,1,410,851,7761
19.530207,978,1,409,851,7761
19.532614,979,1,408,851,7761
19.534218,979,1,409,850,7761
19.536997,979,1,409,851,7760
19.537330,979,1,410,850,7760
19.538987,979,1,410,851,7759
19.543885,979,1,410,852,7758
19.544121,980,1,409,852,7758
19.544179,981,1,408,852,7758
19.548641,981,1,408,853,7757
19.549111,981,1,409,852,7757
19.553100,981,1,409,853,7756
19.553881,981,1,409,854,7755
19.554398,981,1,409,855,7754
19.554678,982,1,408,855,7754
19.555207,982,1,409,854,7754
19.555479,983,1,408,854,7754
19.556473,983,1,408,855,7753
19.557330,984,1,407,855,7753
19.557568,984,1,408,854,7753
19.561548,984,1,409,853,7753
19.561990,985,1,408,853,7753
19.563060,985,1,409,852,7753
19.565667,985,1,410,851,7753
19.569764,986,1,409,851,7753
19.570724,986,1,410,850,7753
19.577071,986,1,411,849,7753
19.579553,986,1,411,850,7752
19.580285,986,1,412,849,7752
19.584045,987,1,411,849,7752
19.584048,987,1,412,848,7752
19.586636,987,1,413,847,7752
19.591466,987,1,414,846,7752
19.592317,988,1,413,846,7752
19.593751,988,1,414,845,7752
19.594748,989,1,413,845,7752
19.597928,989,1,413,846,7751
19.599433,989,1,414,845,7751
19.600473,989,1,414,846,7750
19.601552,990,1,413,846,7750
19.602063,990,1,413,847,7749
19.602250,990,1,414,846,7749
19.603347,990,1,414,847,7748
19.605214,991,1,413,847,7748
19.606826,992,1,412,847,7748
19.609366,992,1,412,848,7747
19.610064,993,1,411,848,7747
19.613017,993,1,411,849,7746
19.613334,993,1,411,850,7745
19.613512,993,1,411,851,7744
19.614898,994,1,410,851,7744
19.614904,994,1,410,852,7743
19.616091,994,1,411,851,7743
19.616210,995,1,410,851,7743
19.616437,995,1,410,852,7742
19.617399,995,1,410,853,7741
19.617976,996,1,409,853,7741
19.618917,996,1,409,854,7740
19.618993,996,1,409,855,7739
19.619885,996,1,409,856,7738
19.624439,996,1,409,857,7737
19.626555,996,1,409,858,7736
19.627114,997,1,408,858,7736
19.628418,997,1,408,859,7735
19.629080,997,1,408,860,7734
19.629548,997,1,408,861,7733
19.630091,997,1,408,862,7732
19.631014,997,1,408,863,7731
19.631219,997,1,408,864,7730
19.633493,997,1,408,865,7729
19.633670,997,1,408,866,7728
19.638799,997,1,408,867,7727
19.639056,997,1,409,866,7727
19.641443,997,1,409,867,7726
19.642773,997,1,410,866,7726
19.642984,998,1,409,866,7726
19.643719,999,1,408,866,7726
19.643983,1000,1,407,866,7726
19.646973,1001,1,406,866,7726
19.647128,1001,1,406,867,7725
19.647265,1001,1,406,868,7724
19.647589,1001,1,406,869,7723
19.652041,1001,1,407,868,7723
19.652739,1001,1,407,869,7722
19.654480,1001,1,408,868,7722
19.663348,1002,1,407,868,7722
19.664968,1002,1,407,869,7721
19.665436,1003,1,406,869,7721
19.667555,1004,1,405,869,7721
19.667583,1004,1,406,868,7721
19.673922,1005,1,405,868,7721
19.678010,1006,1,404,868,7721
19.678582,1006,1,404,869,7720
19.679566,1006,1,404,870,7719
19.682877,1006,1,404,871,7718
19.683517,1006,1,404,872,7717
19.683920,1007,1,403,872,7717
19.684507,1007,1,403,873,7716
19.684696,1007,1,403,874,7715
19.686262,1007,1,403,875,7714
19.686688,1007,1,403,876,7713
19.686886,1007,1,403,877,7712
19.687157,1008,1,402,877,7712
19.688937,1008,1,403,876,7712
19.690954,1009,1,402,876,7712
19.693564,1009,1,402,877,7711
19.694953,1009,1,403,876,7711
19.701518,1009,1,403,877,7710
19.702834,1010,1,402,877,7710
19.710406,1010,1,403,876,7710
19.714723,1010,1,403,877,7709
19.715932,1011,1,402,877,7709
19.726054,1012,1,401,877,7709
19.727284,1013,1,400,877,7709
19.728823,1014,1,399,877,7709
19.728877,1015,1,398,877,7709
19.729324,1015,1,398,878,7708
19.729948,1015,1,399,877,7708
19.731529,1015,1,400,876,7708
19.734553,1015,1,401,875,7708
19.736704,1015,1,402,874,7708
19.739693,1015,1,402,875,7707
19.740656,1015,1,402,876,7706
19.741148,1015,1,403,875,7706
19.743580,1015,1,403,876,7705
19.744538,1015,1,404,875,7705
19.744992,1015,1,405,874,7705
19.748787,1016,1,404,874,7705
19.751026,1016,1,404,875,7704
19.757781,1016,1,405,874,7704
19.758006,1016,1,405,875,7703
19.762773,1016,1,405,876,7702
19.766353,1016,1,406,875,7702
19.768321,1016,1,406,876,7701
19.768684,1016,1,406,877,7700
19.773918,1017,1,405,877,7700
19.777567,1018,1,404,877,7700
19.778782,1019,1,403,877,7700
19.780409,1019,1,403,878,7699
19.780803,1019,1,403,879,7698
19.781915,1020,1,402,879,7698
19.782287,1020,1,403,878,7698
19.783489,1020,1,403,879,7697
19.783721,1021,1,402,879,7697
19.784721,1022,1,401,879,7697
19.786207,1022,1,402,878,7697
19.786455,1022,1,402,879,7696
19.787569,1023,1,401,879,7696
19.787901,1023,1,401,880,7695
19.788370,1023,1,401,881,7694
19.789581,1023,1,401,882,7693
19.789840,1023,1,402,881,7693
19.798080,1023,1,402,882,7692
19.800458,1023,1,402,883,7691
19.801135,1023,1,403,882,7691
19.801674,1023,1,403,883,7690
19.802360,1023,1,404,882,7690
19.802806,1023,1,404,883,7689
19.803360,1023,1,404,884,7688
19.803830,1023,1,405,883,7688
19.803986,1023,1,405,884,7687
19.804032,1024,1,404,884,7687
19.805049,1025,1,403,884,7687
19.805941,1025,1,404,883,7687
19.807052,1025,1,404,884,7686
19.807617,1025,1,404,885,7685
19.815077,1025,1,404,886,7684
19.820316,1025,1,405,885,7684
19.824559,1025,1,405,886,7683
19.826111,1026,1,404,886,7683
19.827467,1026,1,404,887,7682
19.827779,1026,1,404,888,7681
19.828241,1026,1,404,889,7680
19.828279,1027,1,403,889,7680
19.830618,1028,1,402,889,7680
19.830637,1028,1,402,890,7679
19.833254,1028,1,403,889,7679
19.833708,1029,1,402,889,7679
19.836247,1029,1,403,888,7679
19.839744,1029,1,404,887,7679
19.843248,1029,1,405,886,7679
19.843769,1029,1,405,887,7678
19.846867,1029,1,405,888,7677
19.847311,1029,1,406,887,7677
19.847889,1029,1,406,888,7676
19.849507,1030,1,405,888,7676
19.854584,1030,1,405,889,7675
19.861873,1030,1,406,888,7675
19.862812,1030,1,406,889,7674
19.865058,1030,1,406,890,7673
19.870426,1031,1,405,890,7673
19.870604,1032,1,404,890,7673
19.871729,1032,1,405,889,7673
19.872693,1032,1,405,890,7672
19.874446,1032,1,406,889,7672
19.874793,1032,1,407,888,7672
19.876822,1032,1,407,889,7671
19.885157,1032,1,408,888,7671
19.889309,1032,1,408,889,7670
19.890927,1032,1,408,890,7669
19.894776,1032,1,408,891,7668
19.896960,1033,1,407,891,7668
19.897528,1034,1,406,891,7668
19.904065,1034,1,407,890,7668
19.904347,1034,1,408,889,7668
19.907627,1034,1,409,888,7668
19.908243,1034,1,409,889,7667
19.913691,1035,1,408,889,7667
19.916804,1035,1,408,890,7666
19.917559,1036,1,407,890,7666
19.918599,1036,1,408,889,7666
19.918758,1036,1,408,890,7665
19.919651,1037,1,407,890,7665
19.922070,1037,1,407,891,7664
19.925286,1037,1,408,890,7664
19.927830,1037,1,408,891,7663
19.928487,1038,1,407,891,7663
19.929828,1038,1,408,890,7663
19.930308,1038,1,409,889,7663
19.931389,1039,1,408,889,7663
19.932325,1039,1,408,890,7662
19.936576,1040,1,407,890,7662
19.940983,1040,1,407,891,7661
19.941723,1041,1,406,891,7661
19.945203,1042,1,405,891,7661
19.945273,1042,1,405,892,7660
19.946021,1042,1,406,891,7660
19.946517,1042,1,406,892,7659
19.946761,1042,1,407,891,7659
19.949849,1042,1,408,890,7659
19.950705,1042,1,409,889,7659
19.950987,1042,1,409,890,7658
19.952546,1042,1,410,889,7658
19.957215,1042,1,410,890,7657
19.959079,1042,1,410,891,7656
19.961174,1042,1,411,890,7656
19.964178,1042,1,411,891,7655
19.967240,1042,1,411,892,7654
19.969971,1042,1,411,893,7653
19.975920,1042,1,411,894,7652
19.976844,1043,1,410,894,7652
19.977595,1043,1,410,895,7651
19.980781,1043,1,411,894,7651
19.990964,1043,1,411,895,7650
19.995379,1043,1,412,894,7650
19.995791,1043,1,412,895,7649
19.998448,1043,1,413,894,7649
20.002300,1043,1,414,893,7649
20.009420,1043,1,415,892,7649
20.012884,1043,1,415,893,7648
20.013416,1043,1,416,892,7648
20.013523,1043,1,416,893,7647
20.021170,1044,1,415,893,7647
20.025387,1044,1,415,894,7646
20.025908,1045,1,414,894,7646
20.026533,1046,1,413,894,7646
20.026785,1046,1,413,895,7645
20.026872,1046,1,413,896,7644
20.027650,1046,1,413,897,7643
20.028616,1046,1,413,898,7642
20.028993,1046,1,414,897,7642
20.030169,1046,1,415,896,7642
20.031283,1046,1,415,897,7641
20.032300,1046,1,415,898,7640
20.032647,1046,1,416,897,7640
20.033901,1047,1,415,897,7640
20.034802,1048,1,414,897,7640
20.035309,1048,1,415,896,7640
20.036865,1048,1,415,897,7639
20.038067,1048,1,415,898,7638
20.040811,1048,1,416,897,7638
20.045924,1048,1,417,896,7638
20.048183,1048,1,418,895,7638
20.048297,1048,1,418,896,7637
20.048928,1048,1,418,897,7636
20.052285,1048,1,419,896,7636
20.053569,1048,1,419,897,7635
20.053595,1048,1,420,896,7635
20.056779,1048,1,420,897,7634
20.057672,1049,1,419,897,7634
20.062216,1049,1,420,896,7634
20.066137,1049,1,421,895,7634
20.068489,1049,1,421,896,7633
20.068904,1049,1,421,897,7632
20.069151,1049,1,422,896,7632
20.071659,1049,1,423,895,7632
20.076038,1050,1,422,895,7632
20.076656,1051,1,421,895,7632
20.080899,1051,1,421,896,7631
20.085380,1051,1,422,895,7631
20.086893,1051,1,422,896,7630
20.088155,1051,1,422,897,7629
20.088313,1052,1,421,897,7629
20.089876,1052,1,421,898,7628
20.091577,1052,1,422,897,7628
20.091764,1052,1,423,896,7628
20.094048,1052,1,423,897,7627
20.099143,1052,1,423,898,7626
20.100264,1053,1,422,898,7626
20.102231,1053,1,423,897,7626
20.104124,1053,1,424,896,7626
20.104229,1053,1,425,895,7626
20.104494,1053,1,426,894,7626
20.104549,1053,1,426,895,7625
20.109354,1053,1,426,896,7624
20.113445,1053,1,427,895,7624
20.113499,1053,1,427,896,7623
20.117939,1053,1,427,897,7622
20.118926,1053,1,428,896,7622
20.122612,1053,1,428,897,7621
20.128465,1053,1,429,896,7621
20.131764,1053,1,430,895,7621
20.132810,1054,1,429,895,7621
20.134055,1054,1,429,896,7620
20.137704,1055,1,428,896,7620
20.138542,1055,1,428,897,7619
20.139451,1055,1,429,896,7619
20.142589,1055,1,429,897,7618
20.144757,1055,1,430,896,7618
20.145929,1055,1,431,895,7618
20.146242,1055,1,431,896,7617
20.148242,1055,1,432,895,7617
20.148362,1055,1,433,894,7617
20.150572,1056,1,432,894,7617
20.156268,1057,1,431,894,7617
20.156621,1057,1,431,895,7616
20.156852,1057,1,432,894,7616
20.157957,1057,1,433,893,7616
20.159362,1058,1,432,893,7616
20.161166,1058,1,432,894,7615
20.161391,1059,1,431,894,7615
20.161619,1059,1,431,895,7614
20.161696,1060,1,430,895,7614
20.162030,1060,1,431,894,7614
20.162843,1060,1,431,895,7613
20.164374,1060,1,432,894,7613
20.165295,1060,1,432,895,7612
20.165539,1060,1,433,894,7612
20.165842,1060,1,434,893,7612
20.166036,1060,1,434,894,7611
20.168133,1060,1,434,895,7610
20.169581,1060,1,434,896,7609
20.171811,1060,1,434,897,7608
20.175816,1060,1,434,898,7607
20.177386,1061,1,433,898,7607
20.179595,1062,1,432,898,7607
20.180160,1062,1,433,897,7607
20.183198,1062,1,433,898,7606
20.183805,1063,1,432,898,7606
20.184827,1063,1,432,899,7605
20.185475,1063,1,433,898,7605
20.185727,1063,1,433,899,7604
20.185842,1063,1,433,900,7603
20.185931,1063,1,433,901,7602
20.187954,1063,1,433,902,7601
20.190057,1063,1,433,903,7600
20.191702,1063,1,433,904,7599
20.192557,1063,1,433,905,7598
20.196248,1063,1,433,906,7597
20.198172,1063,1,433,907,7596
20.199558,1063,1,433,908,7595
20.200078,1063,1,434,907,7595
20.205774,1064,1,433,907,7595
20.206499,1064,1,433,908,7594
20.207326,1065,1,432,908,7594
20.207340,1065,1,433,907,7594
20.208945,1065,1,433,908,7593
20.210559,1065,1,434,907,7593
20.212022,1065,1,435,906,7593
20.212361,1065,1,435,907,7592
20.212795,1065,1,436,906,7592
20.213104,1066,1,435,906,7592
20.218699,1066,1,436,905,7592
20.219209,1066,1,436,906,7591
20.219765,1066,1,436,907,7590
20.220520,1066,1,437,906,7590
20.222607,1066,1,437,907,7589
20.226278,1067,1,436,907,7589
20.226757,1067,1,436,908,7588
20.227108,1068,1,435,908,7588
20.227390,1068,1,436,907,7588
20.228079,1069,1,435,907,7588
20.229924,1070,1,434,907,7588
20.231961,1070,1,434,908,7587
20.232835,1071,1,433,908,7587
20.233425,1071,1,433,909,7586
20.233697,1072,1,432,909,7586
20.239203,1072,1,432,910,7585
20.239399,1073,1,431,910,7585
20.240004,1074,1,430,910,7585
20.240830,1074,1,430,911,7584
20.242752,1074,1,430,912,7583
20.243543,1075,1,429,912,7583
20.246064,1075,1,429,913,7582
20.246650,1075,1,429,914,7581
20.248393,1075,1,430,913,7581
20.249309,1075,1,431,912,7581
20.249867,1075,1,431,913,7580
20.250947,1075,1,432,912,7580
20.252538,1075,1,432,913,7579
20.252628,1075,1,432,914,7578
20.256313,1076,1,431,914,7578
20.256665,1076,1,431,915,7577
20.257686,1076,1,432,914,7577
20.258044,1076,1,432,915,7576
20.259149,1076,1,432,916,7575
20.261603,1077,1,431,916,7575
20.261650,1077,1,431,917,7574
20.263797,1077,1,432,916,7574
20.265856,1077,1,432,917,7573
20.266588,1077,1,433,916,7573
20.267057,1078,1,432,916,7573
20.267323,1078,1,432,917,7572
20.271483,1078,1,432,918,7571
20.271517,1079,1,431,918,7571
20.272938,1079,1,431,919,7570
20.273793,1080,1,430,919,7570
20.276876,1081,1,429,919,7570
20.276969,1081,1,429,920,7569
20.277525,1081,1,429,921,7568
20.280065,1081,1,429,922,7567
20.284205,1081,1,429,923,7566
20.284571,1081,1,429,924,7565
20.285009,1081,1,429,925,7564
20.285647,1081,1,429,926,7563
20.286065,1081,1,430,925,7563
20.286098,1081,1,431,924,7563
20.288126,1081,1,431,925,7562
20.288406,1082,1,430,925,7562
20.288499,1082,1,430,926,7561
20.290272,1082,1,431,925,7561
20.290307,1082,1,432,924,7561
20.291236,1082,1,433,923,7561
20.292315,1083,1,432,923,7561
20.293293,1083,1,433,922,7561
20.298421,1083,1,433,923,7560
20.298822,1083,1,434,922,7560
20.304895,1083,1,435,921,7560
20.307666,1083,1,436,920,7560
20.307772,1083,1,437,919,7560
20.308334,1083,1,438,918,7560
20.308969,1084,1,437,918,7560
20.310102,1085,1,436,918,7560
20.310632,1085,1,436,919,7559
20.311032,1086,1,435,919,7559
20.314700,1086,1,435,920,7558
20.316020,1086,1,435,921,7557
20.316665,1086,1,436,920,7557
20.317648,1087,1,435,920,7557
20.317765,1087,1,436,919,7557
20.318820,1087,1,436,920,7556
20.318980,1088,1,435,920,7556
20.320987,1089,1,434,920,7556
20.321482,1089,1,434,921,7555
20.322337,1089,1,435,920,7555
20.322384,1090,1,434,920,7555
20.323493,1090,1,435,919,7555
20.325209,1091,1,434,919,7555
20.325627,1091,1,434,920,7554
20.326787,1091,1,434,921,7553
20.327267,1091,1,434,922,7552
20.327543,1092,1,433,922,7552
20.331046,1092,1,433,923,7551
20.332315,1092,1,433,924,7550
20.334554,1092,1,433,925,7549
20.336080,1092,1,433,926,7548
20.337367,1093,1,432,926,7548
20.339452,1093,1,433,925,7548
20.340465,1094,1,432,925,7548
20.340850,1095,1,431,925,7548
20.341599,1095,1,431,926,7547
20.345897,1095,1,431,927,7546
20.346291,1095,1,431,928,7545
20.346468,1096,1,430,928,7545
20.352944,1096,1,430,929,7544
20.353323,1096,1,430,930,7543
20.354614,1096,1,430,931,7542
20.356078,1097,1,429,931,7542
20.356179,1097,1,429,932,7541
20.358299,1097,1,429,933,7540
20.360962,1097,1,430,932,7540
20.361139,1097,1,430,933,7539
20.362280,1097,1,430,934,7538
20.362483,1097,1,430,935,7537
20.363114,1097,1,431,934,7537
20.366385,1097,1,432,933,7537
20.366935,1097,1,433,932,7537
20.367520,1097,1,433,933,7536
20.368284,1097,1,433,934,7535
20.369470,1097,1,433,935,7534
20.372625,1097,1,433,936,7533
20.373099,1097,1,433,937,7532
20.374582,1097,1,434,936,7532
20.375602,1097,1,435,935,7532
20.377838,1098,1,434,935,7532
20.378228,1098,1,434,936,7531
20.383068,1099,1,433,936,7531
20.384073,1099,1,433,937,7530
20.384550,1099,1,434,936,7530
20.385967,1099,1,434,937,7529
20.387950,1099,1,435,936,7529
20.388389,1099,1,435,937,7528
20.388837,1099,1,436,936,7528
20.393170,1100,1,435,936,7528
20.394737,1100,1,435,937,7527
20.395107,1100,1,436,936,7527
20.397835,1100,1,437,935,7527
20.401051,1101,1,436,935,7527
20.402417,1102,1,435,935,7527
20.404144,1102,1,435,936,7526
20.404789,1102,1,436,935,7526
20.406616,1102,1,436,936,7525
20.407627,1102,1,436,937,7524
20.407718,1103,1,435,937,7524
20.407725,1103,1,436,936,7524
20.410426,1103,1,437,935,7524
20.410545,1103,1,437,936,7523
20.412529,1103,1,438,935,7523
20.413093,1103,1,438,936,7522
20.414915,1103,1,439,935,7522
20.416852,1104,1,438,935,7522
